latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.878613,-76.95956,37.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-11-27,3.60,2.0,3.60,0.00,0.00,14.8,6.7,95,47,75
2022-11-28,0.00,0.0,0.00,0.00,0.00,12.3,6.9,91,51,67
2022-11-29,0.00,0.0,0.00,0.00,0.00,11.1,1.4,88,52,67
2022-11-30,0.80,2.0,0.80,0.00,0.00,14.0,4.9,94,31,71
2022-12-01,0.00,0.0,0.00,0.00,0.00,7.0,1.2,56,34,44
2022-12-02,0.00,0.0,0.00,0.00,0.00,10.1,-3.5,84,34,57
2022-12-03,4.00,3.0,4.00,0.00,0.00,15.8,7.6,94,39,74
2022-12-04,0.00,0.0,0.00,0.00,0.00,8.0,-0.6,69,30,54
2022-12-05,0.00,0.0,0.00,0.00,0.00,10.3,-3.1,80,36,61
2022-12-06,2.90,2.0,2.90,0.00,0.00,10.5,1.6,98,82,92
2022-12-07,0.70,1.0,0.70,0.00,0.00,13.2,10.6,97,90,95
2022-12-08,0.00,0.0,0.00,0.00,0.00,13.4,8.6,99,57,76
2022-12-09,0.00,0.0,0.00,0.00,0.00,9.4,1.5,77,43,61
2022-12-10,0.00,0.0,0.00,0.00,0.00,7.0,-0.6,89,48,69
2022-12-11,0.00,0.0,0.00,0.00,0.00,7.4,3.2,96,75,89
2022-12-12,0.00,0.0,0.00,0.00,0.00,5.7,2.6,89,61,71
2022-12-13,0.00,0.0,0.00,0.00,0.00,5.7,-1.3,78,38,62
2022-12-14,0.00,0.0,0.00,0.00,0.00,5.6,-3.7,87,39,61
2022-12-15,32.40,19.0,31.70,0.00,0.49,8.7,0.2,98,53,89
2022-12-16,0.00,0.0,0.00,0.00,0.00,9.9,2.9,98,50,75
2022-12-17,0.00,0.0,0.00,0.00,0.00,8.2,1.5,82,38,58
2022-12-18,0.00,0.0,0.00,0.00,0.00,5.3,-1.0,72,42,56
2022-12-19,0.00,0.0,0.00,0.00,0.00,5.1,-2.8,72,43,60
2022-12-20,0.00,0.0,0.00,0.00,0.00,4.9,-3.0,81,45,64
2022-12-21,0.00,0.0,0.00,0.00,0.00,7.3,-3.9,89,46,69
2022-12-22,30.50,13.0,30.50,0.00,0.00,13.1,-0.3,96,83,91
2022-12-23,1.80,3.0,1.50,0.00,0.21,12.8,-11.2,97,41,69
2022-12-24,0.00,0.0,0.00,0.00,0.00,-6.8,-13.5,66,40,49
2022-12-25,0.00,0.0,0.00,0.00,0.00,-0.7,-12.5,75,38,56
2022-12-26,0.00,0.0,0.00,0.00,0.00,0.8,-7.9,67,39,52
2022-12-27,0.00,0.0,0.00,0.00,0.00,6.1,-3.5,80,30,55
2022-12-28,0.00,0.0,0.00,0.00,0.00,11.1,-4.6,83,32,54
2022-12-29,0.00,0.0,0.00,0.00,0.00,14.0,-2.7,74,28,53
2022-12-30,0.00,0.0,0.00,0.00,0.00,19.5,-0.2,88,39,64
2022-12-31,8.30,4.0,8.30,0.00,0.00,14.5,8.1,98,84,92
