latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.858257,-77.00101,54.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-11-27,3.30,2.0,3.30,0.00,0.00,14.1,6.2,95,52,77
2022-11-28,0.00,0.0,0.00,0.00,0.00,12.1,6.7,91,53,67
2022-11-29,0.00,0.0,0.00,0.00,0.00,10.8,1.5,91,58,72
2022-11-30,0.80,2.0,0.80,0.00,0.00,14.1,4.8,94,32,72
2022-12-01,0.00,0.0,0.00,0.00,0.00,7.0,1.2,57,34,44
2022-12-02,0.00,0.0,0.00,0.00,0.00,9.7,-1.8,85,35,59
2022-12-03,5.10,2.0,5.10,0.00,0.00,15.6,7.3,94,42,76
2022-12-04,0.00,0.0,0.00,0.00,0.00,7.9,-0.7,73,31,56
2022-12-05,0.00,0.0,0.00,0.00,0.00,9.9,-1.8,90,38,67
2022-12-06,2.90,2.0,2.90,0.00,0.00,10.1,1.6,96,83,93
2022-12-07,0.00,0.0,0.00,0.00,0.00,13.1,10.3,98,89,95
2022-12-08,0.00,0.0,0.00,0.00,0.00,13.3,8.2,98,60,76
2022-12-09,0.00,0.0,0.00,0.00,0.00,9.3,1.5,78,42,63
2022-12-10,0.00,0.0,0.00,0.00,0.00,6.6,-0.5,91,53,72
2022-12-11,0.00,0.0,0.00,0.00,0.00,7.3,3.4,96,77,90
2022-12-12,0.00,0.0,0.00,0.00,0.00,5.4,2.6,89,65,72
2022-12-13,0.00,0.0,0.00,0.00,0.00,5.5,-1.1,80,42,64
2022-12-14,0.00,0.0,0.00,0.00,0.00,5.4,-2.0,89,42,63
2022-12-15,30.70,17.0,30.30,0.00,0.28,8.4,0.1,98,57,89
2022-12-16,0.00,0.0,0.00,0.00,0.00,9.9,2.8,96,51,75
2022-12-17,0.00,0.0,0.00,0.00,0.00,7.9,1.3,83,40,59
2022-12-18,0.00,0.0,0.00,0.00,0.00,5.0,-0.8,71,44,58
2022-12-19,0.00,0.0,0.00,0.00,0.00,4.9,-1.6,73,45,62
2022-12-20,0.00,0.0,0.00,0.00,0.00,4.8,-3.0,83,47,65
2022-12-21,0.00,0.0,0.00,0.00,0.00,7.1,-3.8,90,47,71
2022-12-22,37.70,12.0,37.70,0.00,0.00,13.1,-0.8,96,82,90
2022-12-23,2.20,3.0,1.80,0.00,0.28,12.9,-11.2,97,41,68
2022-12-24,0.00,0.0,0.00,0.00,0.00,-6.8,-13.2,65,40,48
2022-12-25,0.00,0.0,0.00,0.00,0.00,-0.8,-12.8,77,37,56
2022-12-26,0.00,0.0,0.00,0.00,0.00,0.3,-7.8,68,38,52
2022-12-27,0.00,0.0,0.00,0.00,0.00,6.2,-3.8,78,33,54
2022-12-28,0.00,0.0,0.00,0.00,0.00,10.9,-4.7,86,32,56
2022-12-29,0.00,0.0,0.00,0.00,0.00,13.6,-2.1,74,30,55
2022-12-30,0.00,0.0,0.00,0.00,0.00,19.3,-0.2,92,40,66
2022-12-31,6.40,4.0,6.40,0.00,0.00,14.0,7.7,99,87,94
