latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.949112,-77.045685,87.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-11-27,1.80,1.0,1.80,0.00,0.00,13.3,6.2,96,58,81
2022-11-28,0.00,0.0,0.00,0.00,0.00,11.8,6.4,94,52,68
2022-11-29,0.00,0.0,0.00,0.00,0.00,10.5,2.1,92,58,74
2022-11-30,1.50,2.0,1.50,0.00,0.00,13.0,4.4,96,30,72
2022-12-01,0.00,0.0,0.00,0.00,0.00,6.7,0.4,54,32,43
2022-12-02,0.00,0.0,0.00,0.00,0.00,9.1,-3.7,83,37,60
2022-12-03,0.80,2.0,0.80,0.00,0.00,15.6,7.3,93,30,74
2022-12-04,0.00,0.0,0.00,0.00,0.00,7.5,-1.0,76,34,57
2022-12-05,0.00,0.0,0.00,0.00,0.00,9.8,-3.1,94,37,68
2022-12-06,1.50,2.0,1.50,0.00,0.00,9.6,1.0,98,81,93
2022-12-07,1.10,1.0,1.10,0.00,0.00,12.6,9.7,98,93,96
2022-12-08,0.00,0.0,0.00,0.00,0.00,13.1,7.9,94,58,75
2022-12-09,0.00,0.0,0.00,0.00,0.00,9.2,1.6,74,43,62
2022-12-10,0.00,0.0,0.00,0.00,0.00,6.3,-0.8,85,54,71
2022-12-11,0.00,0.0,0.00,0.00,0.00,6.9,3.0,98,75,91
2022-12-12,0.00,0.0,0.00,0.00,0.00,5.2,3.0,87,62,70
2022-12-13,0.00,0.0,0.00,0.00,0.00,5.0,-1.3,82,47,66
2022-12-14,0.00,0.0,0.00,0.00,0.00,4.7,-1.5,83,42,62
2022-12-15,37.80,18.0,36.00,0.00,1.26,7.7,-0.1,97,60,89
2022-12-16,0.00,0.0,0.00,0.00,0.00,9.3,2.5,96,50,75
2022-12-17,0.00,0.0,0.00,0.00,0.00,7.4,1.1,80,38,58
2022-12-18,0.00,0.0,0.00,0.00,0.00,4.8,-1.2,76,43,58
2022-12-19,0.00,0.0,0.00,0.00,0.00,4.7,-3.0,73,43,59
2022-12-20,0.00,0.0,0.00,0.00,0.00,4.4,-3.3,79,44,67
2022-12-21,0.00,0.0,0.00,0.00,0.00,6.3,-3.4,91,47,73
2022-12-22,35.60,13.0,35.60,0.00,0.00,12.5,-0.0,98,81,92
2022-12-23,7.90,2.0,7.30,0.00,0.42,12.2,-12.1,99,42,69
2022-12-24,0.00,0.0,0.00,0.00,0.00,-7.2,-14.1,63,43,52
2022-12-25,0.00,0.0,0.00,0.00,0.00,-0.9,-12.6,80,42,60
2022-12-26,0.00,0.0,0.00,0.00,0.00,-0.5,-8.2,71,38,54
2022-12-27,0.00,0.0,0.00,0.00,0.00,5.6,-4.2,76,41,55
2022-12-28,0.00,0.0,0.00,0.00,0.00,9.8,-4.6,88,37,64
2022-12-29,0.00,0.0,0.00,0.00,0.00,12.2,-0.8,88,42,64
2022-12-30,0.00,0.0,0.00,0.00,0.00,17.3,0.9,95,47,73
2022-12-31,3.70,6.0,3.70,0.00,0.00,13.7,8.9,100,86,96
