latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.916836,-77.0195,60.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-11-27,1.90,3.0,1.90,0.00,0.00,13.3,5.7,96,61,81
2022-11-28,0.00,0.0,0.00,0.00,0.00,12.0,6.9,94,52,68
2022-11-29,0.00,0.0,0.00,0.00,0.00,10.8,1.5,92,56,74
2022-11-30,1.20,3.0,1.20,0.00,0.00,13.3,4.6,95,31,72
2022-12-01,0.00,0.0,0.00,0.00,0.00,6.9,0.7,56,32,43
2022-12-02,0.00,0.0,0.00,0.00,0.00,9.4,-1.8,87,37,61
2022-12-03,1.40,2.0,1.40,0.00,0.00,15.6,6.4,94,30,75
2022-12-04,0.00,0.0,0.00,0.00,0.00,7.9,-0.8,76,33,57
2022-12-05,0.00,0.0,0.00,0.00,0.00,10.1,-3.5,94,36,68
2022-12-06,1.80,2.0,1.80,0.00,0.00,9.8,1.0,97,79,92
2022-12-07,1.40,1.0,1.40,0.00,0.00,12.7,9.9,98,92,95
2022-12-08,0.00,0.0,0.00,0.00,0.00,13.3,8.2,97,56,74
2022-12-09,0.00,0.0,0.00,0.00,0.00,9.4,1.3,74,40,62
2022-12-10,0.00,0.0,0.00,0.00,0.00,6.6,-0.5,89,52,71
2022-12-11,0.00,0.0,0.00,0.00,0.00,7.1,3.0,96,76,90
2022-12-12,0.00,0.0,0.00,0.00,0.00,5.4,2.8,89,63,71
2022-12-13,0.00,0.0,0.00,0.00,0.00,5.3,-1.2,82,43,66
2022-12-14,0.00,0.0,0.00,0.00,0.00,5.0,-3.2,83,41,62
2022-12-15,35.80,18.0,34.40,0.00,0.98,8.1,-0.0,97,59,89
2022-12-16,0.00,0.0,0.00,0.00,0.00,9.5,2.5,95,51,75
2022-12-17,0.00,0.0,0.00,0.00,0.00,7.6,0.9,80,38,60
2022-12-18,0.00,0.0,0.00,0.00,0.00,4.8,-0.8,76,45,60
2022-12-19,0.00,0.0,0.00,0.00,0.00,4.7,-2.1,71,46,60
2022-12-20,0.00,0.0,0.00,0.00,0.00,4.7,-3.4,78,46,66
2022-12-21,0.00,0.0,0.00,0.00,0.00,6.4,-4.3,85,51,72
2022-12-22,36.10,12.0,36.10,0.00,0.00,12.6,0.0,97,82,91
2022-12-23,2.90,3.0,2.60,0.00,0.21,12.3,-11.6,97,41,69
2022-12-24,0.00,0.0,0.00,0.00,0.00,-6.9,-13.7,65,42,51
2022-12-25,0.00,0.0,0.00,0.00,0.00,-0.8,-12.2,79,41,60
2022-12-26,0.00,0.0,0.00,0.00,0.00,-0.1,-8.1,72,42,56
2022-12-27,0.00,0.0,0.00,0.00,0.00,5.4,-2.2,82,40,59
2022-12-28,0.00,0.0,0.00,0.00,0.00,10.1,-4.9,90,37,64
2022-12-29,0.00,0.0,0.00,0.00,0.00,12.8,-1.0,94,37,64
2022-12-30,0.00,0.0,0.00,0.00,0.00,18.5,0.1,98,41,70
2022-12-31,5.10,6.0,5.10,0.00,0.00,13.6,7.6,99,86,96
