model,model_request,test_year,train_start,train_end,test_start,test_end,n_train,n_test,test_mae,test_rmse,test_poisson_deviance,bias_mean,bias_median,underprediction_rate,overprediction_rate,top25_actual_threshold,top25_mae,top25_rmse,top25_sum_actual,top25_sum_predicted,top25_total_count_ratio,peak_capture_ratio,top25_bias_mean,top25_underprediction_rate,high_demand_recall,false_alarm_rate,underpredicting,sum_actual,sum_predicted,total_count_ratio
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2015,2010-01-24,2014-12-31,2015-01-01,2015-12-31,1803,365,8.143476601343133,18.66213653504081,31.87392037990429,7.661910869642675,2.4663096386581134,0.8082191780821918,0.1917808219178082,8.0,24.48270134770037,35.71979796701756,2725.0,346.3254570010819,0.1270919108260851,0.1270919108260851,24.272189214274672,0.9795918367346939,0.17346938775510204,0.011235955056179775,True,3494.0,697.4025325804232,0.19960003794516978
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2016,2010-01-24,2015-12-31,2016-01-01,2016-12-31,2168,366,4.691894772357416,8.103884927465963,13.651913905122887,4.233995771649441,1.7393723332561324,0.7431693989071039,0.2568306010928962,8.0,12.833494329134776,15.05862143031863,1524.0,227.817072757388,0.1494862682135092,0.1494862682135092,12.833494329134776,1.0,0.0,0.0,True,2207.0,657.3575475763041,0.29785117697159225
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2017,2010-01-24,2016-12-31,2017-01-01,2017-12-31,2534,365,3.294466694654236,5.574401258679412,7.431150500010948,2.4350183270828856,0.8981067581396276,0.6712328767123288,0.3287671232876712,5.0,7.522301971712476,9.508810227348686,1162.0,292.7593385098392,0.25194435327869125,0.25194435327869125,7.3664462838149225,0.9576271186440678,0.1271186440677966,0.02834008097165992,True,1566.0,677.2183106147468,0.4324510284896212
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2018,2010-01-24,2017-12-31,2018-01-01,2018-12-31,2899,365,3.8526691633423993,5.65081161111887,6.9298335988351605,2.976199829101334,1.899756639329115,0.7589041095890411,0.2410958904109589,8.0,8.443280716211763,9.77183160756748,1255.0,394.938936589008,0.3146923797521976,0.3146923797521976,8.269817917413384,0.9711538461538461,0.0673076923076923,0.02681992337164751,True,2034.0,947.687062378013,0.46592284286038005
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2019,2010-01-24,2018-12-31,2019-01-01,2019-12-31,3264,365,5.003252196144477,8.660514301504435,7.437824072409503,0.7404402667472356,-0.07913503640825992,0.4904109589041096,0.5095890410958904,9.0,12.407023651207293,15.468707791206368,1569.0,1018.8431651218195,0.649358295170057,0.649358295170057,5.979965596501962,0.7608695652173914,0.31521739130434784,0.05860805860805861,True,2263.0,1992.7393026372588,0.8805741505246393
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2020,2010-01-24,2019-12-31,2020-01-01,2020-12-31,3629,366,2.7490832139635204,3.5607686096113937,3.6579737538609467,-2.1045250083915987,-1.935948766543375,0.16120218579234974,0.8387978142076503,2.0,2.6112978440832606,3.462789109058462,545.0,687.7786026970512,1.261979087517525,1.261979087517525,-0.9915180742850782,0.3819444444444444,0.8194444444444444,0.7027027027027027,False,651.0,1421.2561530713251,2.18318917522477
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2021,2010-01-24,2020-12-31,2021-01-01,2021-12-31,3995,365,3.0167674786063445,5.529808306804807,4.396250461010845,-2.5456786341628272,-1.685569323524959,0.1589041095890411,0.8410958904109589,2.0,3.4160799516136207,6.544861995380533,417.0,690.5479518067501,1.6559902921025182,1.6559902921025182,-2.1205267581918608,0.3643410852713178,0.6976744186046512,0.5466101694915254,False,519.0,1448.172701469432,2.7903134903071907
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2022,2010-01-24,2021-12-31,2022-01-01,2022-12-31,4360,365,2.3368104313813984,3.152074138300789,3.2211791634881077,-1.7359141276754617,-1.6058766734905623,0.19452054794520549,0.8054794520547945,2.0,1.9357912988971673,2.7306911733026147,490.0,558.0875854160585,1.1389542559511396,1.1389542559511396,-0.4631808531704658,0.4217687074829932,0.7891156462585034,0.6009174311926605,False,588.0,1221.6086566015433,2.0775657425196314
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2023,2010-01-24,2022-12-31,2023-01-01,2023-12-31,4725,365,1.904983420505819,2.49817128000851,2.584238060751471,-1.3495004200923453,-1.271977675578611,0.2,0.8,2.0,2.021494124566934,2.7542101636096796,435.0,519.7131660711109,1.194742910508301,1.194742910508301,-0.6050940433650778,0.42857142857142855,0.7071428571428572,0.4177777777777778,False,525.0,1017.5676533337062,1.9382241015880117
lgbm_poisson_weighted_top25_w2,lgbm_poisson_weighted_top25_w2,2024,2010-01-24,2023-12-31,2024-01-01,2024-12-31,5090,366,2.4567493195845285,3.60072035884519,3.149412862945454,-1.8849714880661361,-1.3024290819649778,0.1721311475409836,0.8278688524590164,2.0,3.1844196684489305,4.61872257960408,502.0,728.6451193453318,1.4514843014847245,1.4514843014847245,-1.6665082304803807,0.39705882352941174,0.7794117647058824,0.46956521739130436,False,613.0,1302.8995646322055,2.125447903152048
extra_trees,extra_trees,2011,2010-01-24,2010-12-31,2011-01-01,2011-12-31,342,365,0.14919211939016824,0.27723683191115234,0.42895015862792996,-0.08261823198871,-0.05106404265402738,0.03287671232876712,0.9287671232876712,0.0,0.14919211939016824,0.27723683191115234,14.0,44.15565467587915,3.153975333991368,3.153975333991368,-0.08261823198871,0.03287671232876712,1.0,,False,14.0,44.15565467587915,3.153975333991368
extra_trees,extra_trees,2012,2010-01-24,2011-12-31,2012-01-01,2012-12-31,707,366,0.7972551037075756,1.8968046679844441,4.586712305957112,0.7309305346375268,-0.006763709233269889,0.34972677595628415,0.6502732240437158,1.0,2.1848279048215136,3.205147463298195,292.0,12.342028182846263,0.04226721980426803,0.04226721980426803,2.1848279048215136,1.0,0.0,0.0,True,292.0,24.479424322665224,0.08383364494063433
extra_trees,extra_trees,2013,2010-01-24,2012-12-31,2013-01-01,2013-12-31,1073,365,1.2045669944849005,2.2118841028072476,4.952383436683002,1.0292462857858313,-0.0009991793203672763,0.4904109589041096,0.5095890410958904,2.0,3.1761351325427825,3.9068318475807393,395.0,32.9205948901228,0.08334327820284253,0.08334327820284253,3.1761351325427825,1.0,0.0,0.0,True,462.0,86.32510568817159,0.18685087811292553
extra_trees,extra_trees,2014,2010-01-24,2013-12-31,2014-01-01,2014-12-31,1438,365,5.986537758022207,10.631520247699164,29.93111115544556,5.884209980504761,2.6465829008115334,0.8191780821917808,0.18082191780821918,8.0,17.664403546088725,20.549303933095082,1720.0,77.21047021374858,0.04488980826380731,0.04488980826380731,17.664403546088725,1.0,0.0,0.0,True,2332.0,184.263357115762,0.07901516171344855
extra_trees,extra_trees,2015,2010-01-24,2014-12-31,2015-01-01,2015-12-31,1803,365,7.863649413835389,18.13649921790722,24.038587020802606,7.453545865717681,2.498185427972099,0.8273972602739726,0.1726027397260274,8.0,23.63088613788737,34.73153948232405,2725.0,419.11461984352013,0.15380353021780555,0.15380353021780555,23.52944265465796,0.9795918367346939,0.23469387755102042,0.011235955056179775,True,3494.0,773.4557590130466,0.22136684573928067
extra_trees,extra_trees,2016,2010-01-24,2015-12-31,2016-01-01,2016-12-31,2168,366,4.300591239883096,7.539872540499991,8.899396952592904,3.8775340058680907,1.5865647010498525,0.7377049180327869,0.26229508196721313,8.0,11.762112970870735,14.03550097369591,1524.0,336.0265899420557,0.22048988841342237,0.22048988841342237,11.762112970870735,1.0,0.0,0.0,True,2207.0,787.8225538522788,0.35696536196297185
extra_trees,extra_trees,2017,2010-01-24,2016-12-31,2017-01-01,2017-12-31,2534,365,3.2616286953096676,5.444656300932608,6.193464104156968,1.8235548533407073,0.5698053049912657,0.5945205479452055,0.4054794520547945,5.0,7.168924911361237,9.139575200280575,1162.0,406.9299073909209,0.3501978548975223,0.3501978548975223,6.398899089907451,0.9067796610169492,0.19491525423728814,0.05668016194331984,True,1566.0,900.4024785306418,0.5749696542341263
extra_trees,extra_trees,2018,2010-01-24,2017-12-31,2018-01-01,2018-12-31,2899,365,3.412834572485992,4.928677199164106,4.606249848830454,1.9203746298102802,1.202453186368817,0.6602739726027397,0.33972602739726027,8.0,6.705464270437998,7.981419668779951,1255.0,609.9928697048508,0.4860500953823513,0.4860500953823513,6.201991637453357,0.8846153846153846,0.2692307692307692,0.05747126436781609,True,2034.0,1333.0632601192476,0.6553900000586271
extra_trees,extra_trees,2019,2010-01-24,2018-12-31,2019-01-01,2019-12-31,3264,365,4.0069406028439225,6.775463325842348,5.567590390966893,1.771323412773651,0.359359733283414,0.5424657534246575,0.4575342465753425,9.0,9.913318200294645,12.393999698647168,1569.0,799.4986771656568,0.5095593863388507,0.5095593863388507,8.364144813416774,0.8804347826086957,0.22826086956521738,0.029304029304029304,True,2263.0,1616.4669543376174,0.7143026753590885
extra_trees,extra_trees,2020,2010-01-24,2019-12-31,2020-01-01,2020-12-31,3629,366,2.484288270397169,3.2649773339691435,3.2139023377060534,-1.892432896043532,-1.626085178397215,0.18579234972677597,0.8142076502732241,2.0,2.510652080639047,3.467316570927332,545.0,692.9122650527773,1.271398651472986,1.271398651472986,-1.0271685073109538,0.4305555555555556,0.8125,0.5900900900900901,False,651.0,1343.6304399519327,2.0639484484668706
extra_trees,extra_trees,2021,2010-01-24,2020-12-31,2021-01-01,2021-12-31,3995,365,2.801164840705549,4.5727635273771865,4.026622756679021,-2.3272742022219117,-1.5632749391208505,0.16712328767123288,0.8328767123287671,2.0,3.304996443861715,5.533076451419805,417.0,677.4312210563396,1.6245353022933804,1.6245353022933804,-2.0188466748553444,0.3643410852713178,0.6744186046511628,0.5169491525423728,False,519.0,1368.4550838109976,2.6367149977090514
extra_trees,extra_trees,2022,2010-01-24,2021-12-31,2022-01-01,2022-12-31,4360,365,2.10534028490524,2.924181985749393,2.9001084904958945,-1.4969149387046292,-1.364524741933442,0.20273972602739726,0.7972602739726027,2.0,1.7803249203081688,2.538519496776762,490.0,535.8850640645703,1.0936429878868783,1.0936429878868783,-0.31214329295626086,0.42857142857142855,0.7346938775510204,0.5045871559633027,False,588.0,1134.3739526271895,1.929207402427193
extra_trees,extra_trees,2023,2010-01-24,2022-12-31,2023-01-01,2023-12-31,4725,365,1.9748347514308409,2.636872791579792,2.608624505881554,-1.457055614416701,-1.3311859189622774,0.2,0.8,2.0,2.1754552048739924,2.9826065657940037,435.0,558.380726320648,1.283633853610685,1.283633853610685,-0.8812909022903432,0.42857142857142855,0.7357142857142858,0.4222222222222222,False,525.0,1056.825299262096,2.01300057002304
extra_trees,extra_trees,2024,2010-01-24,2023-12-31,2024-01-01,2024-12-31,5090,366,2.149100283274424,3.052417171632042,2.712059474705562,-1.6219950324935557,-1.2841720354685349,0.20218579234972678,0.7978142076502732,2.0,2.5068850574154773,3.4454719188039826,502.0,655.4117773322744,1.3056011500642917,1.3056011500642917,-1.128027774502017,0.45588235294117646,0.7352941176470589,0.3173913043478261,False,613.0,1206.6501818926413,1.9684342282098553
